         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12326, 7.8939, -13.6501, -2.11489, 29.6206, 43.7386, 3.30361, 7.88835, -13.7119, 1.02838
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12327, -12.219, 36.0652, 0.537707, -72.2326, 91.7853, 0.460335, -12.2192, 36.0525, 0.457742
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12328, -25.5773, 17.0758, 0.280407, -36.3666, 56.2491, 0.626904, -25.5793, 17.0535, 0.28518
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12329, 10.7427, 36.3866, -2.99499, 87.0456, -28.9209, 2.96692, 10.7427, 36.382, 0.176058
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12330, 8.9151, -0.5713, 0.735607, -30.2484, 44.6625, 4.81534, 8.96146, -0.534551, 0.727319
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12331, 37.0155, 38.8412, 2.44881, -80.712, 64.6943, 3.40544, 37.0155, 38.842, 2.56996
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12332, -32.963, -18.8431, 0.178007, 27.5604, 44.1235, 0.590798, -32.9621, -18.8417, 0.175825
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12333, 24.1097, -26.6176, -0.218693, 1.239, -92.8271, 0.304982, 24.1092, -26.6164, 2.93135
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12334, -19.1703, 43.2985, 2.81171, -67.0992, 3.8545, 0.250883, -19.1703, 43.2985, 2.81171
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12335, -27.6147, 48.3116, -1.49379, 12.6693, -78.7461, 3.51438, -19.1948, 43.2213, 2.46148
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12336, -23.8317, 32.4622, -1.17179, 82.452, -34.1549, 4.70542, -23.8282, 32.5131, 1.97906
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12337, -33.5086, -37.8603, -1.77469, 41.2409, 75.3634, 2.4848, -23.7619, 32.5299, 2.04825
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12338, -35.4011, 33.0833, 2.59331, -91.415, -11.519, 3.61281, -33.4469, -37.9389, 1.22032
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12339, -37.5836, -23.942, 1.55021, 79.5552, 40.5016, 2.01682, -35.5188, 33.0146, 2.74316
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12340, 22.7119, 42.4814, -0.492193, -29.6523, 28.1631, 2.8533, -37.607, -23.927, 2.18423
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12341, -34.2411, 11.7812, 0.398207, -93.8095, -1.8663, 0.155475, 22.5967, 42.5235, 2.73625
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12342, -36.9417, -24.2864, -1.54779, 11.8195, 35.9035, 2.34159, -36.9446, -24.4127, 1.55389
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12343, 44.2984, 40.053, 0.460507, -55.1624, 61.2639, 1.51868, 44.2893, 40.0435, 0.400744
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12344, 14.9042, 8.4395, -1.17679, -80.3415, 35.1393, 1.57452, 14.9159, 8.45319, 2.1396
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12345, -4.1518, 22.7129, 2.36621, -25.1997, -47.643, 1.83616, -4.13956, 22.6953, 2.43678
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12346, 7.401, 5.6005, 2.41091, -74.2778, 55.7026, 3.78367, -4.15012, 22.8261, 2.19796
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12347, 25.09, 32.9813, -0.384493, 35.2252, -80.0835, 3.01899, 25.1008, 32.9589, 2.87971
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12348, 22.6288, -0.3476, -2.44419, 0.5205, -74.7574, 0.435804, 22.5618, -0.364961, 0.719621
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12349, -20.3271, 6.9328, -1.54429, 64.8828, 97.4606, 1.77486, -20.3372, 6.8756, 1.59797
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12350, 16.7591, -31.3972, 2.79981, 84.0147, 33.1668, 4.75808, 16.7428, -31.3178, 2.78783
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12351, -37.5738, -11.1424, 1.35331, -33.7903, 61.1407, 3.15062, -37.4884, -11.0069, 1.25089
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12352, -33.1235, -43.8731, -0.315993, 69.1449, 93.2531, 4.50549, -33.1256, -43.8585, 2.90684
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12353, 47.2147, -20.2414, -3.02039, 56.2408, 47.5971, 4.0476, 47.25, -20.2605, 0.124955
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12354, -6.8974, -24.3127, -1.09119, -24.4031, 40.6938, 2.02602, -6.89078, -24.4108, 2.00083
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12355, 17.6358, 41.807, 1.26931, -32.9899, -66.2167, 0.270361, 17.6367, 41.785, 1.397
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12356, -33.4043, -34.3263, -2.84569, -14.9908, -6.9578, 4.90761, -33.4026, -34.3372, 0.287451
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12357, -45.7223, 15.4584, 1.86941, 39.8023, 33.1447, 1.9577, -45.7338, 15.5765, 1.77181
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12358, 29.044, 23.3282, -0.127993, -88.5093, 1.2867, 0.815624, 29.0355, 23.3283, 3.08963
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12359, 26.0213, 48.3599, 1.41181, -91.9059, -34.0203, 2.51387, 26.0202, 48.3459, 1.43665
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12360, -27.8817, 13.4684, 1.25001, -97.213, -94.615, 0.100347, -27.9016, 13.453, 1.27888
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12361, 9.1645, -39.1128, 1.14301, 63.4937, -77.4735, 2.68004, 9.16571, -39.0514, 1.09764
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12362, 38.2911, -22.3513, 1.73261, -12.0218, -15.0281, 2.6062, 38.2863, -22.3553, 1.78713
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12363, 37.2037, 45.354, 0.665507, -55.0673, 30.6482, 4.78203, 37.2026, 45.301, 0.79615
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12364, 23.6164, -43.8413, -0.608493, -2.1311, -74.2542, 3.46757, 23.6174, -43.8764, 2.54077
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12365, 1.6051, 1.6251, -2.03949, -71.2286, -46.6138, 0.404805, 1.60548, 1.65118, 1.20735
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12366, 19.6296, 41.6354, -2.13669, 2.0392, -27.5015, 1.03304, 19.6284, 41.6238, 1.069
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12367, 3.5429, 35.4771, -2.92779, -18.5981, 30.7627, 2.60546, 3.54611, 35.4858, 0.19731
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12368, -0.077, 23.1648, 1.67121, 49.0911, 53.3162, 4.35388, -0.0845816, 23.2319, 1.69777
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12369, -7.7135, -29.9587, -1.94089, -93.1514, -73.7, 0.557957, -7.71265, -29.8884, 1.18229
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12370, 19.8174, 17.4777, 0.163807, 43.5324, 66.3327, 4.22375, 19.8172, 17.4798, 0.152361
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12371, 12.38, 43.9797, 0.155007, -69.5006, 33.8182, 4.61207, 12.3792, 43.9689, 0.205543
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12372, -6.4494, 32.1165, 2.77091, -30.3294, -62.0571, 1.2844, -6.45242, 32.123, 2.78257
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12373, -27.7398, 32.4642, -1.92399, -22.5491, 30.3846, 1.50686, -27.7355, 32.5237, 1.13763
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12374, -0.2117, 29.2527, -1.29019, 22.1982, 65.637, 3.42944, -0.210535, 29.1899, 1.88543
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12375, 21.9768, -46.7095, -1.78669, -17.5241, 62.0068, 1.35606, 21.9775, -46.6566, 1.32895
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12376, 49.1989, 13.2182, -1.04609, 60.514, -52.5713, 0.143725, 49.2123, 13.1322, 2.16025
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12377, 37.1612, -16.2168, 2.34681, -62.0724, 94.5399, 1.73864, 37.1769, -16.27, 2.31011
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12378, -11.1327, 28.5538, 1.67701, -85.8133, 34.8359, 2.51313, -11.1299, 28.6929, 1.736
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12379, -48.69, -12.2424, -2.03529, -99.6312, -10.1995, 4.37555, -48.6843, -12.2132, 1.10797
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12380, 47.0188, -16.9368, -0.504393, 12.2119, -79.1006, 0.379473, 46.9966, -16.8647, 2.6041
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12381, 9.9995, 27.3229, -0.425493, 46.4021, 78.447, 1.44012, 10.0099, 27.2785, 2.77129
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12382, -44.0282, -30.5882, -1.90809, -9.6385, -24.8119, 2.80822, -44.0235, -30.6357, 1.25184
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12383, 41.2817, 9.9332, 2.56441, -87.3738, -12.8021, 1.84883, 41.2711, 9.94907, 2.57232
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12384, 35.3566, 30.4399, 1.56401, -50.9054, -77.3486, 0.41599, 35.3563, 30.5559, 1.57618
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12385, -4.9848, 32.5224, 2.10301, 71.4398, 0.4739, 1.52276, -4.98797, 32.6604, 2.10468
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12386, -23.5595, -42.7394, 2.14961, -62.8115, 84.5747, 0.297269, -23.5633, -42.6653, 2.13668
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12387, 37.8198, -25.6774, -2.70699, 1.2485, -25.7209, 4.38271, 37.8279, -25.6687, 0.42623
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12388, -47.9613, -20.7001, -2.71269, 7.0585, -15.6587, 2.84673, -47.9508, -20.6607, 0.323784
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12389, -6.1237, 26.0654, -0.278293, -63.5891, -21.983, 0.602829, -6.12594, 26.1312, 2.79886
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12390, 23.4917, -43.0214, -2.59799, -90.9933, 20.1945, 4.66292, 23.4897, -43.0572, 0.7368
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12391, -5.5037, 35.7297, 2.37851, -52.1446, -8.8123, 1.651, -5.50383, 35.7425, 2.51355
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12392, 7.9709, 36.8562, 1.36101, 77.0556, -89.2026, 0.11657, 7.97262, 36.9124, 1.48037
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12393, 19.1547, -12.3305, 1.11201, 19.7738, -34.0619, 4.97048, 19.1559, -12.2813, 1.13433
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12394, 33.0587, -16.1713, 1.37481, -42.9399, -92.6579, 1.93064, 33.0582, -16.1453, 1.37253
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12395, 15.7237, -13.7033, -2.74849, 3.004, -8.8709, 1.95401, 15.7256, -13.6948, 0.448912
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12396, 18.0889, -36.5249, 2.76271, -71.3002, -75.3648, 3.93362, 18.0901, -36.5524, 2.84685
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12397, 0.4171, -12.0558, -1.10639, 9.764, 43.2889, 3.96372, 0.41069, -12.0461, 2.12524
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12398, 1.0597, -46.8721, -0.719993, 98.8478, -40.8738, 3.39569, 1.0599, -46.9023, 2.41646
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12399, -38.8721, -29.2088, 0.408807, -17.2412, -65.9105, 1.29798, -38.8719, -29.2394, 0.501881
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12400, 26.1123, 46.6994, -1.87589, 14.5298, 33.0297, 1.83882, 26.1115, 46.6775, 1.24934
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12401, -35.2819, -22.8045, 0.359007, -87.741, 6.5048, 3.89681, -35.2794, -22.7824, 0.244237
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12402, 8.2404, -40.5106, 2.75491, -98.03, 60.1649, 0.279483, 8.24111, -40.482, 2.65768
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12403, 5.758, -20.5503, -2.35209, -5.2812, -22.8848, 4.506, 5.75573, -20.5716, 0.69236
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12404, 16.0116, -27.7921, -1.37099, 48.786, 6.628, 4.34107, 16.0099, -27.7964, 1.77893
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12405, -6.0484, -22.0187, -1.42389, -70.988, -58.324, 0.106162, -6.04403, -22.0418, 1.81047
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12406, 27.0525, 9.83, 1.64431, -94.4545, -26.7275, 2.57449, 27.0525, 9.91005, 1.63688
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12407, 4.3002, -17.0652, 2.83091, 60.2615, -25.8112, 4.81108, 4.30167, -17.075, 2.86546
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12408, 7.9936, 20.0036, 2.72811, -75.6943, -4.0778, 1.00763, 7.99276, 20.0066, 2.6224
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12409, 13.365, 36.0881, 2.65831, -76.4512, -8.7839, 4.3503, 13.3648, 36.0797, 2.71973
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12410, 9.4592, 4.3153, -1.52749, 72.019, 41.8634, 0.884094, 9.45658, 4.29084, 1.57982
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12411, -4.6236, -14.1372, -1.04129, 38.4257, 58.2669, 2.69337, -4.62405, -14.1164, 2.15961
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12412, 10.9647, -17.1097, 1.65391, 28.6078, 38.3208, 1.62772, 10.9646, -17.0649, 1.63971
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12413, 10.9593, -31.3338, 2.34321, -28.2501, -14.8071, 3.97457, 10.9594, -31.3459, 2.34289
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12414, -11.1965, -38.0666, -1.07779, 79.9782, 70.6584, 3.90053, -11.1965, -38.0838, 2.06949
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12415, 45.514, 0.1249, 2.64041, -53.0147, -53.9059, 4.77516, 45.4807, 0.145358, 2.62007
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12416, -37.0403, -47.582, 1.85671, 14.2081, -16.0947, 2.69141, -37.0402, -47.5566, 1.82792
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12417, -5.8366, -43.5807, 2.33451, -85.7411, -36.4534, 2.65559, -5.83661, -43.5698, 2.27282
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12418, -15.9442, 13.0115, 0.159407, 27.2329, -14.5863, 2.82309, -15.9458, 13.0092, 0.0957629
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12419, -34.0767, 5.6659, 0.342107, -47.4125, -79.631, 3.27278, -34.0726, 5.67231, 0.266481
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12420, 14.5587, 19.7641, 0.596807, 32.6367, 50.9663, 1.53049, 14.5586, 19.7747, 0.560814
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12421, 36.4669, 3.9636, -1.26829, 69.9442, 22.2519, 1.29615, 36.4637, 3.9787, 1.92782
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12422, -15.0966, 44.898, 0.311507, 47.9914, -55.9366, 1.53735, -15.0965, 44.903, 0.335152
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12423, -12.8514, 12.3244, -1.46099, 5.563, -32.3677, 4.33285, -12.8515, 12.3243, 1.6806
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12424, -13.4488, 17.9583, 2.49011, -58.1318, -6.2282, 3.81257, -13.4488, 17.9583, 2.49011
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12425, -11.2823, 24.7211, -2.75839, -27.1302, -60.663, 4.17524, -11.321, 24.6776, 0.367318
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12426, 46.3153, 7.2553, 2.01821, 2.8842, -28.0196, 1.56519, 46.3255, 7.29153, 1.95593
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12427, -20.7086, -32.8951, -0.000892654, -91.1455, 36.5953, 0.999678, -20.7114, -32.9888, 0.023381
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12428, -29.7721, -39.9935, -1.59319, -11.8543, 77.042, 0.761214, -29.7653, -40.0896, 1.53519
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12429, -43.0501, 41.9307, 1.05211, -91.2531, 98.9857, 3.12104, -43.0448, 41.9532, 1.14907
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12430, 0.2269, 38.2727, 0.726107, -40.7219, 75.0296, 3.3361, 0.236121, 38.3077, 0.735737
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12431, -36.1735, -47.7541, -2.43839, -23.7328, 36.1953, 1.30768, -36.1764, -47.8107, 0.699706
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12432, 25.4679, -0.5073, 3.10801, 83.3712, 42.4064, 4.721, 25.3313, -0.496426, 3.09839
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12433, -23.5055, 35.4951, -2.31159, -98.8527, 73.3631, 0.751829, -23.512, 35.4412, 0.833019
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12434, -11.0458, -47.8372, -2.48759, -37.1818, -43.8413, 3.10809, -11.0503, -47.8562, 0.636678
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12435, -47.945, -43.1551, -0.0477927, -34.4215, 12.0873, 2.20603, -47.9355, -43.1889, 3.10546
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12436, 29.4471, 35.7809, -0.128593, -15.9439, -22.9173, 1.97801, 29.4458, 35.762, 3.08745
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12437, -1.937, 41.442, -1.41379, -55.0778, 4.6622, 0.450524, -1.93341, 41.4674, 1.786
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12438, 24.1845, -33.9935, -0.285293, 37.0921, -61.9087, 2.41288, 24.1867, -33.9321, 2.7895
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12439, -14.3712, -42.0689, 1.37851, 85.2473, -25.2576, 3.68917, -14.3631, -42.0297, 1.41076
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12440, -48.5586, 5.4087, 2.07911, -98.7329, -59.9152, 1.17142, -48.6321, 5.53348, 2.05786
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12441, 6.8405, 27.4028, 2.08261, 18.9934, -48.3758, 4.75922, 6.83824, 27.4379, 2.07103
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12442, -38.4768, -20.4297, -2.90769, 89.1233, 18.2537, 2.49895, -38.4771, -20.4249, 0.249397
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12443, 25.3855, -37.7936, 0.0660073, -99.406, -75.3668, 1.22054, 25.3821, -37.8101, 3.0882
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12444, 17.9228, -13.6663, 0.552707, 78.3202, -80.0445, 0.806369, 17.9693, -13.6129, 0.631115
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12445, 1.1138, 7.2164, -1.16199, -95.3071, -77.7316, 3.25407, 1.08931, 7.25924, 1.87241
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12446, 49.2558, 36.1902, 0.958707, -30.2594, 91.7643, 3.24097, 49.2567, 36.1945, 0.984331
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12447, -17.2426, -34.3613, 1.00671, -76.4052, -38.7135, 2.61413, -17.2379, -34.2754, 1.0066
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12448, -12.2131, 43.9704, -0.616593, 14.7371, 21.4132, 4.66212, -12.2096, 43.9914, 2.58483
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12449, -15.6788, 6.094, 0.405407, 20.4009, 34.8008, 4.95952, -15.7053, 6.07467, 0.380168
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12450, 18.4537, -19.2071, 0.932507, 13.1877, 20.9188, 0.631956, 18.4631, -19.1515, 1.0719
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12451, 48.8364, -4.3519, 0.0308073, 80.0592, 42.8847, 4.75275, 48.86, -4.34892, 0.0748201
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12452, -0.4671, -38.2371, -2.18199, -36.7624, -21.5308, 1.12311, -0.467327, -38.2411, 0.99591
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12453, -9.7912, 37.1589, -0.951393, -97.2791, -27.7626, 3.88624, -9.78961, 37.1289, 2.23299
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12454, 26.0316, -26.2872, -2.30909, 23.2149, -86.6312, 3.19316, 26.025, -26.3111, 0.872244
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12455, 7.9263, 16.0987, 0.532507, -4.4545, -56.2451, 0.829128, 7.95381, 16.1738, 0.520102
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12456, -42.5658, 40.1625, 0.920007, -17.2018, -44.6118, 2.92647, -42.553, 40.26, 0.916091
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12457, -43.1388, 12.7697, 2.93691, -91.172, 28.3362, 2.89066, -43.1965, 12.7972, 2.93948
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12458, -23.228, -5.5441, 3.10951, 9.8841, -74.4233, 4.00726, -23.2679, -5.52557, 3.10337
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12459, 11.26, 18.1045, 2.87891, -99.5048, -66.2587, 2.61956, 11.2423, 18.1297, 2.86089
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12460, 11.303, 29.5782, -0.0282927, -25.9302, -37.4429, 3.07535, 11.3056, 29.583, 0.0767326
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12461, 22.0416, 46.0924, 0.285607, 95.6815, -95.5485, 1.01548, 22.0446, 46.1587, 0.307582
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12462, -2.0089, 13.8062, -1.75459, -36.6929, -15.7827, 1.70202, -2.02391, 13.7213, 1.37551
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
12463, 19.6362, 24.3906, -1.47649, -35.9184, 73.7175, 1.48866, 19.6393, 24.1812, 1.61339
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
