         , Xa,Ya, YAWa, Vx, Vy, Vyaw, wR, wL, CTRLA, CTRLB, Xb, Yb, YAWb, Vx, Vy, Vyaw, wR2, wL2
10432, -5.74228, 1.29692, 139.132, -0.124278, 0.124099, 0.0930346, 0.0933299, 0.0938221, -0.4596, -0.2247, -5.81687, 1.36781, 141.404, -0.175439, 0.159801, 0.0494624, 0.0504672, 0.0502548
10433, -5.81687, 1.36781, 141.404, -0.175439, 0.159801, 0.0494624, 0.0504672, 0.0502548, -0.2873, 0.2051, -5.91107, 1.45118, 141.333, -0.194918, 0.168981, -0.0585954, -0.0580869, -0.0584564
10434, -5.91107, 1.45118, 141.333, -0.194918, 0.168981, -0.0585954, -0.0580869, -0.0584564, -0.0391, -0.2623, -6.0131, 1.53867, 139.797, -0.21639, 0.184433, -0.0285379, -0.0284951, -0.0284799
10435, -6.0131, 1.53867, 139.797, -0.21639, 0.184433, -0.0285379, -0.0284951, -0.0284799, -0.1292, 0.2217, -6.12156, 1.63113, 138.481, -0.213403, 0.182379, -0.0785425, -0.0788012, -0.078638
10436, -6.12156, 1.63113, 138.481, -0.213403, 0.182379, -0.0785425, -0.0788012, -0.078638, 0.345, 0.2226, -6.22073, 1.71636, 136.344, -0.176735, 0.152666, -0.0574301, -0.0575287, -0.0575793
10437, -6.22073, 1.71636, 136.344, -0.176735, 0.152666, -0.0574301, -0.0575287, -0.0575793, -0.4448, 0.3422, -6.30653, 1.79183, 133.175, -0.173199, 0.156523, -0.186347, -0.18792, -0.18622
10438, -6.30653, 1.79183, 133.175, -0.173199, 0.156523, -0.186347, -0.18792, -0.18622, -0.1324, 0.3868, -6.38841, 1.86793, 126.306, -0.15267, 0.146787, -0.28231, -0.284103, -0.281877
10439, -6.38841, 1.86793, 126.306, -0.15267, 0.146787, -0.28231, -0.284103, -0.281877, -0.0809, 0.2413, -6.45933, 1.93981, 117.65, -0.12972, 0.139171, -0.314943, -0.316938, -0.31477
10440, -6.45933, 1.93981, 117.65, -0.12972, 0.139171, -0.314943, -0.316938, -0.31477, 0.4817, 0.4443, -6.51346, 1.99681, 109.167, -0.0832832, 0.0771341, -0.268161, -0.267645, -0.26683
10441, -6.51346, 1.99681, 109.167, -0.0832832, 0.0771341, -0.268161, -0.267645, -0.26683, 0.4872, 0.4511, -6.5441, 2.01435, 102.281, -0.042181, -0.00575167, -0.214396, -0.213335, -0.212834
10442, -6.5441, 2.01435, 102.281, -0.042181, -0.00575167, -0.214396, -0.213335, -0.212834, -0.4879, -0.119, -6.56198, 2.01386, 95.8782, -0.0334577, 0.0263235, -0.243707, -0.245234, -0.243744
10443, -6.56198, 2.01386, 95.8782, -0.0334577, 0.0263235, -0.243707, -0.245234, -0.243744, -0.3784, 0.1807, -6.57666, 2.03497, 87.8545, -0.0247972, 0.0505588, -0.319634, -0.320767, -0.319295
10444, -6.57666, 2.03497, 87.8545, -0.0247972, 0.0505588, -0.319634, -0.320767, -0.319295, 0.0149, -0.0093, -6.58653, 2.06331, 78.973, -0.0152434, 0.0554859, -0.284312, -0.284722, -0.284236
10445, -6.58653, 2.06331, 78.973, -0.0152434, 0.0554859, -0.284312, -0.284722, -0.284236, 0.4013, 0.3668, -6.59524, 2.0779, 71.6455, -0.0227872, -0.00374467, -0.228719, -0.228241, -0.227946
10446, -6.59524, 2.0779, 71.6455, -0.0227872, -0.00374467, -0.228719, -0.228241, -0.227946, -0.2508, 0.2875, -6.60783, 2.06806, 64.4801, -0.0238818, -0.0233533, -0.286577, -0.286924, -0.286046
10447, -6.60783, 2.06806, 64.4801, -0.0238818, -0.0233533, -0.286577, -0.286924, -0.286046, 0.2109, -0.29, -6.61864, 2.05671, 57.5754, -0.0199679, -0.0222372, -0.168775, -0.168732, -0.168835
10448, -6.61864, 2.05671, 57.5754, -0.0199679, -0.0222372, -0.168775, -0.168732, -0.168835, -0.4589, -0.0257, -6.62269, 2.05373, 52.6955, 0.0054716, 0.011929, -0.198308, -0.198421, -0.198296
10449, -6.62269, 2.05373, 52.6955, 0.0054716, 0.011929, -0.198308, -0.198421, -0.198296, -0.1168, 0.0858, -6.61721, 2.06273, 46.606, 0.0144759, 0.0210999, -0.219498, -0.219567, -0.21945
10450, -6.61721, 2.06273, 46.606, 0.0144759, 0.0210999, -0.219498, -0.219567, -0.21945, -0.3808, -0.028, -6.605, 2.0775, 39.8536, 0.0393732, 0.0417769, -0.255136, -0.255505, -0.255131
10451, -6.605, 2.0775, 39.8536, 0.0393732, 0.0417769, -0.255136, -0.255505, -0.255131, -0.1867, -0.0511, -6.57894, 2.10234, 32.511, 0.0619794, 0.0543584, -0.251222, -0.251642, -0.251297
10452, -6.57894, 2.10234, 32.511, 0.0619794, 0.0543584, -0.251222, -0.251642, -0.251297, -0.0574, 0.2114, -6.54725, 2.12855, 25.1909, 0.0589368, 0.0469472, -0.263291, -0.263675, -0.263032
10453, -6.54725, 2.12855, 25.1909, 0.0589368, 0.0469472, -0.263291, -0.263675, -0.263032, -0.28, 0.0656, -6.51506, 2.15132, 17.2442, 0.0764669, 0.0461322, -0.292835, -0.293846, -0.292649
10454, -6.51506, 2.15132, 17.2442, 0.0764669, 0.0461322, -0.292835, -0.293846, -0.292649, -0.0543, -0.3502, -6.46892, 2.17428, 9.90734, 0.112163, 0.0457684, -0.20344, -0.204133, -0.204283
10455, -6.46892, 2.17428, 9.90734, 0.112163, 0.0457684, -0.20344, -0.204133, -0.204283, -0.4186, -0.0598, -6.4008, 2.19646, 4.07998, 0.158408, 0.0417018, -0.221957, -0.223696, -0.222478
10456, -6.4008, 2.19646, 4.07998, 0.158408, 0.0417018, -0.221957, -0.223696, -0.222478, -0.2183, -0.2819, -6.30839, 2.21488, -1.94579, 0.210332, 0.0305876, -0.187484, -0.189318, -0.188948
10457, -6.30839, 2.21488, -1.94579, 0.210332, 0.0305876, -0.187484, -0.189318, -0.188948, -0.2745, -0.1276, -6.19319, 2.22603, -7.11467, 0.25142, 0.0129317, -0.179818, -0.182407, -0.181303
10458, -6.19319, 2.22603, -7.11467, 0.25142, 0.0129317, -0.179818, -0.182407, -0.181303, 0.0722, 0.4638, -6.0742, 2.22951, -12.8572, 0.211597, 0.00347227, -0.226744, -0.22825, -0.226153
10459, -6.0742, 2.22951, -12.8572, 0.211597, 0.00347227, -0.226744, -0.22825, -0.226153, -0.0245, -0.4498, -5.96482, 2.22543, -18.2215, 0.236149, -0.0231104, -0.126934, -0.12868, -0.129754
10460, -5.96482, 2.22543, -18.2215, 0.236149, -0.0231104, -0.126934, -0.12868, -0.129754, -0.2944, -0.0929, -5.83913, 2.20647, -21.5566, 0.268157, -0.0534585, -0.124421, -0.127318, -0.126142
10461, -5.83913, 2.20647, -21.5566, 0.268157, -0.0534585, -0.124421, -0.127318, -0.126142, 0.3191, 0.1196, -5.71101, 2.17764, -24.5588, 0.233678, -0.0567945, -0.0750342, -0.0755948, -0.0759702
10462, -5.71101, 2.17764, -24.5588, 0.233678, -0.0567945, -0.0750342, -0.0755948, -0.0759702, 0.0778, 0.3847, -5.6049, 2.15009, -27.0142, 0.187938, -0.0513495, -0.11004, -0.110865, -0.109775
10463, -5.6049, 2.15009, -27.0142, 0.187938, -0.0513495, -0.11004, -0.110865, -0.109775, -0.1779, 0.4483, -5.51998, 2.12535, -31.6334, 0.156387, -0.0497668, -0.218461, -0.219986, -0.217548
10464, -5.51998, 2.12535, -31.6334, 0.156387, -0.0497668, -0.218461, -0.219986, -0.217548, 0.0382, -0.0468, -5.44643, 2.09917, -37.7992, 0.142674, -0.0581425, -0.191992, -0.192907, -0.192576
10465, -5.44643, 2.09917, -37.7992, 0.142674, -0.0581425, -0.191992, -0.192907, -0.192576, 0.3739, 0.05, -5.3825, 2.07157, -41.9936, 0.106455, -0.0458174, -0.0966976, -0.0965022, -0.0970315
10466, -5.3825, 2.07157, -41.9936, 0.106455, -0.0458174, -0.0966976, -0.0965022, -0.0970315, -0.1167, 0.1043, -5.33275, 2.0477, -44.6873, 0.09575, -0.052155, -0.10705, -0.107705, -0.10704
10467, -5.33275, 2.0477, -44.6873, 0.09575, -0.052155, -0.10705, -0.107705, -0.10704, 0.4819, -0.1133, -5.29169, 2.02499, -46.3542, 0.0682862, -0.0376525, 0.0107288, 0.0112402, 0.0104137
10468, -5.29169, 2.02499, -46.3542, 0.0682862, -0.0376525, 0.0107288, 0.0112402, 0.0104137, 0.3952, -0.37, -5.26154, 2.00772, -43.7122, 0.0555655, -0.0341491, 0.173516, 0.173785, 0.173068
10469, -5.26154, 2.00772, -43.7122, 0.0555655, -0.0341491, 0.173516, 0.173785, 0.173068, -0.1652, -0.1519, -5.22995, 1.98605, -38.4095, 0.072831, -0.05305, 0.173719, 0.1737, 0.173686
10470, -5.22995, 1.98605, -38.4095, 0.072831, -0.05305, 0.173719, 0.1737, 0.173686, 0.2296, -0.4786, -5.18805, 1.95535, -32.2652, 0.095406, -0.0687106, 0.273096, 0.272942, 0.27377
10471, -5.18805, 1.95535, -32.2652, 0.095406, -0.0687106, 0.273096, 0.272942, 0.27377, -0.2343, -0.2216, -5.1319, 1.91744, -24.423, 0.133811, -0.0835518, 0.253897, 0.254517, 0.254955
10472, -5.1319, 1.91744, -24.423, 0.133811, -0.0835518, 0.253897, 0.254517, 0.254955, -0.2476, 0.4189, -5.06356, 1.87727, -19.317, 0.130551, -0.0732772, 0.0885576, 0.0894454, 0.088418
10473, -5.06356, 1.87727, -19.317, 0.130551, -0.0732772, 0.0885576, 0.0894454, 0.088418, -0.0842, 0.3987, -5.00295, 1.84448, -18.7963, 0.107976, -0.057007, -0.042605, -0.0421648, -0.0429017
10474, -5.00295, 1.84448, -18.7963, 0.107976, -0.057007, -0.042605, -0.0421648, -0.0429017, -0.3353, 0.0188, -4.94615, 1.81646, -21.2237, 0.129551, -0.0596222, -0.120412, -0.120214, -0.120372
10475, -4.94615, 1.81646, -21.2237, 0.129551, -0.0596222, -0.120412, -0.120214, -0.120372, -0.1252, -0.473, -4.87064, 1.7827, -23.9489, 0.177236, -0.0783883, -0.0513597, -0.0513673, -0.0513721
10476, -4.87064, 1.7827, -23.9489, 0.177236, -0.0783883, -0.0513597, -0.0513673, -0.0513721, 0.0843, 0.0406, -4.779, 1.74203, -24.8318, 0.17674, -0.0787769, -0.0201568, -0.0201978, -0.0202011
10477, -4.779, 1.74203, -24.8318, 0.17674, -0.0787769, -0.0201568, -0.0201978, -0.0202011, 0.3929, 0.4573, -4.70339, 1.70831, -25.4574, 0.11547, -0.0512036, -0.0265612, -0.0265354, -0.0265214
10478, -4.70339, 1.70831, -25.4574, 0.11547, -0.0512036, -0.0265612, -0.0265354, -0.0265214, 0.4364, 0.451, -4.66615, 1.69225, -26.251, 0.0374, -0.0147441, -0.0273801, -0.0273088, -0.0273008
10479, -4.66615, 1.69225, -26.251, 0.0374, -0.0147441, -0.0273801, -0.0273088, -0.0273008, -0.4447, 0.4988, -4.65589, 1.68877, -29.1322, 0.015191, -0.00474158, -0.195653, -0.195919, -0.195399
10480, -4.65589, 1.68877, -29.1322, 0.015191, -0.00474158, -0.195653, -0.195919, -0.195399, -0.2079, 0.3491, -4.65037, 1.68731, -36.4943, 0.00272691, 0.00198758, -0.30351, -0.303508, -0.303517
10481, -4.65037, 1.68731, -36.4943, 0.00272691, 0.00198758, -0.30351, -0.303508, -0.303517, -0.0709, -0.2865, -4.64448, 1.68417, -44.519, 0.0243038, -0.0185329, -0.236027, -0.236143, -0.236124
10482, -4.64448, 1.68417, -44.519, 0.0243038, -0.0185329, -0.236027, -0.236143, -0.236124, -0.1575, 0.4047, -4.63426, 1.67649, -51.7464, 0.0141559, -0.00924974, -0.289598, -0.289802, -0.289262
10483, -4.63426, 1.67649, -51.7464, 0.0141559, -0.00924974, -0.289598, -0.289802, -0.289262, -0.288, 0.1453, -4.62758, 1.6714, -60.8828, 0.0149552, -0.014572, -0.342839, -0.343102, -0.342706
10484, -4.62758, 1.6714, -60.8828, 0.0149552, -0.014572, -0.342839, -0.343102, -0.342706, -0.2516, -0.1976, -4.61655, 1.6553, -70.4175, 0.0286709, -0.0518576, -0.31257, -0.313011, -0.312685
10485, -4.61655, 1.6553, -70.4175, 0.0286709, -0.0518576, -0.31257, -0.313011, -0.312685, 0.0252, -0.0872, -4.60174, 1.62461, -78.3869, 0.0286639, -0.066966, -0.24117, -0.241413, -0.241255
10486, -4.60174, 1.62461, -78.3869, 0.0286639, -0.066966, -0.24117, -0.241413, -0.241255, -0.3933, -0.2916, -4.58697, 1.57932, -84.8028, 0.0306479, -0.123734, -0.21396, -0.215107, -0.214579
10487, -4.58697, 1.57932, -84.8028, 0.0306479, -0.123734, -0.21396, -0.215107, -0.214579, -0.0452, -0.2555, -4.5729, 1.50712, -90.0179, 0.0245008, -0.159391, -0.143288, -0.144027, -0.144132
10488, -4.5729, 1.50712, -90.0179, 0.0245008, -0.159391, -0.143288, -0.144027, -0.144132, 0.2639, 0.4152, -4.5626, 1.4356, -93.8893, 0.0176622, -0.110817, -0.137734, -0.137779, -0.137326
10489, -4.5626, 1.4356, -93.8893, 0.0176622, -0.110817, -0.137734, -0.137779, -0.137326, -0.4426, -0.3882, -4.55689, 1.37134, -97.7676, 0.00241545, -0.1677, -0.130508, -0.131933, -0.131557
10490, -4.55689, 1.37134, -97.7676, 0.00241545, -0.1677, -0.130508, -0.131933, -0.131557, -0.1073, -0.4357, -4.56005, 1.27419, -100.485, -0.0155025, -0.221197, -0.0505949, -0.051428, -0.0518604
10491, -4.56005, 1.27419, -100.485, -0.0155025, -0.221197, -0.0505949, -0.051428, -0.0518604, 0.322, 0.1056, -4.56943, 1.16601, -100.973, -0.0181754, -0.193427, 0.0113176, 0.011206, 0.0109141
10492, -4.56943, 1.16601, -100.973, -0.0181754, -0.193427, 0.0113176, 0.011206, 0.0109141, -0.1054, -0.0161, -4.58008, 1.0689, -100.655, -0.0249627, -0.199915, 0.00219054, 0.00187222, 0.00193971
10493, -4.58008, 1.0689, -100.655, -0.0249627, -0.199915, 0.00219054, 0.00187222, 0.00193971, 0.4406, -0.3734, -4.59311, 0.971087, -98.8328, -0.0274983, -0.196189, 0.146811, 0.146712, 0.147168
10494, -4.59311, 0.971087, -98.8328, -0.0274983, -0.196189, 0.146811, 0.146712, 0.147168, -0.0878, 0.0715, -4.60647, 0.874275, -94.5147, -0.0253837, -0.191425, 0.126736, 0.12711, 0.127091
10495, -4.60647, 0.874275, -94.5147, -0.0253837, -0.191425, 0.126736, 0.12711, 0.127091, -0.3427, -0.0798, -4.61861, 0.7694, -91.962, -0.0225923, -0.227577, 0.0506963, 0.0515272, 0.0512866
10496, -4.61861, 0.7694, -91.962, -0.0225923, -0.227577, 0.0506963, 0.0515272, 0.0512866, -0.4698, -0.2886, -4.62909, 0.639139, -91.3249, -0.0195064, -0.300521, -0.00205991, -0.00135453, -0.00149412
10497, -4.62909, 0.639139, -91.3249, -0.0195064, -0.300521, -0.00205991, -0.00135453, -0.00149412, -0.3391, 0.119, -4.63814, 0.480825, -92.6135, -0.0172735, -0.329445, -0.0930546, -0.0932856, -0.0931538
10498, -4.63814, 0.480825, -92.6135, -0.0172735, -0.329445, -0.0930546, -0.0932856, -0.0931538, 0.0471, -0.1147, -4.64725, 0.312508, -95.153, -0.0195274, -0.337217, -0.0668381, -0.0674512, -0.0675381
10499, -4.64725, 0.312508, -95.153, -0.0195274, -0.337217, -0.0668381, -0.0674512, -0.0675381, 0.4819, 0.1978, -4.65712, 0.153523, -96.0876, -0.0187078, -0.286858, 0.00304727, 0.00303407, 0.00274429
10500, -4.65712, 0.153523, -96.0876, -0.0187078, -0.286858, 0.00304727, 0.00303407, 0.00274429, 0.3379, 0.1679, -4.66584, 0.0247307, -95.3235, -0.0165555, -0.235047, 0.0455116, 0.0455099, 0.0454356
10501, -4.66584, 0.0247307, -95.3235, -0.0165555, -0.235047, 0.0455116, 0.0455099, 0.0454356, 0.4115, 0.202, -4.67305, -0.0770188, -93.4779, -0.0122792, -0.172364, 0.083225, 0.0832077, 0.0832505
10502, -4.67305, -0.0770188, -93.4779, -0.0122792, -0.172364, 0.083225, 0.0832077, 0.0832505, 0.3654, 0.0023, -4.67837, -0.153136, -90.2569, -0.00898387, -0.130829, 0.144159, 0.144081, 0.144305
10503, -4.67837, -0.153136, -90.2569, -0.00898387, -0.130829, 0.144159, 0.144081, 0.144305, -0.336, 0.1445, -4.68192, -0.219553, -87.2063, -0.00473413, -0.142608, 0.0471293, 0.0475433, 0.0471978
10504, -4.68192, -0.219553, -87.2063, -0.00473413, -0.142608, 0.0471293, 0.0475433, 0.0471978, -0.0128, 0.373, -4.68363, -0.284863, -87.3517, -0.00251988, -0.115231, -0.0513759, -0.0512635, -0.051466
10505, -4.68363, -0.284863, -87.3517, -0.00251988, -0.115231, -0.0513759, -0.0512635, -0.051466, -0.2478, 0.0085, -4.68436, -0.34378, -89.6827, -0.000639813, -0.126131, -0.105716, -0.105677, -0.105703
10506, -4.68436, -0.34378, -89.6827, -0.000639813, -0.126131, -0.105716, -0.105677, -0.105703, -0.4217, -0.203, -4.68498, -0.420009, -93.2124, -0.00301109, -0.182353, -0.138472, -0.138987, -0.138752
10507, -4.68498, -0.420009, -93.2124, -0.00301109, -0.182353, -0.138472, -0.138987, -0.138752, -0.2216, 0.4252, -4.68745, -0.512331, -98.5334, -0.00669041, -0.177347, -0.242212, -0.243165, -0.24187
10508, -4.68745, -0.512331, -98.5334, -0.00669041, -0.177347, -0.242212, -0.243165, -0.24187, -0.1709, -0.0707, -4.69346, -0.603061, -105.764, -0.0195277, -0.190903, -0.246378, -0.247929, -0.247032
10509, -4.69346, -0.603061, -105.764, -0.0195277, -0.190903, -0.246378, -0.247929, -0.247032, -0.2879, -0.0518, -4.70868, -0.704695, -112.847, -0.0429303, -0.216316, -0.251873, -0.2545, -0.25286
10510, -4.70868, -0.704695, -112.847, -0.0429303, -0.216316, -0.251873, -0.2545, -0.25286, 0.4922, -0.4512, -4.73481, -0.813163, -117.524, -0.0590695, -0.211973, -0.0465836, -0.0463437, -0.0491882
10511, -4.73481, -0.813163, -117.524, -0.0590695, -0.211973, -0.0465836, -0.0463437, -0.0491882, -0.2297, -0.2648, -4.77148, -0.924876, -117.682, -0.0901391, -0.241419, 0.00716751, 0.00574002, 0.00563165
10512, -4.77148, -0.924876, -117.682, -0.0901391, -0.241419, 0.00716751, 0.00574002, 0.00563165, 0.2147, -0.0393, -4.81897, -1.04478, -116.873, -0.0956467, -0.231823, 0.054079, 0.0538158, 0.0534239
10513, -4.81897, -1.04478, -116.873, -0.0956467, -0.231823, 0.054079, 0.0538158, 0.0534239, 0.021, 0.1053, -4.86662, -1.15728, -115.388, -0.0940168, -0.217663, 0.04011, 0.0399239, 0.0399438
10514, -4.86662, -1.15728, -115.388, -0.0940168, -0.217663, 0.04011, 0.0399239, 0.0399438, 0.4549, -0.369, -4.9131, -1.26385, -112.548, -0.0916281, -0.209621, 0.180259, 0.180178, 0.180694
10515, -4.9131, -1.26385, -112.548, -0.0916281, -0.209621, 0.180259, 0.180178, 0.180694, 0.1023, -0.2326, -4.95837, -1.37003, -106.219, -0.0896087, -0.219477, 0.245171, 0.245515, 0.246716
10516, -4.95837, -1.37003, -106.219, -0.0896087, -0.219477, 0.245171, 0.245515, 0.246716, 0.1585, 0.4751, -4.99832, -1.47091, -100.181, -0.0678228, -0.173165, 0.159802, 0.160077, 0.15972
10517, -4.99832, -1.47091, -100.181, -0.0678228, -0.173165, 0.159802, 0.160077, 0.15972, -0.1675, -0.178, -5.02925, -1.55966, -96.3084, -0.0574203, -0.193218, 0.121364, 0.122443, 0.122786
10518, -5.02925, -1.55966, -96.3084, -0.0574203, -0.193218, 0.121364, 0.122443, 0.122786, -0.1232, 0.4564, -5.05457, -1.65287, -94.4505, -0.0436952, -0.173163, -0.00481922, -0.00397902, -0.00509985
10519, -5.05457, -1.65287, -94.4505, -0.0436952, -0.173163, -0.00481922, -0.00397902, -0.00509985, 0.1613, -0.2737, -5.07401, -1.73898, -94.1878, -0.0349351, -0.175972, 0.0511583, 0.0513488, 0.0520406
10520, -5.07401, -1.73898, -94.1878, -0.0349351, -0.175972, 0.0511583, 0.0513488, 0.0520406, -0.4614, 0.2118, -5.09, -1.83248, -93.9371, -0.0294504, -0.199106, -0.0624327, -0.0616307, -0.0623327
10521, -5.09, -1.83248, -93.9371, -0.0294504, -0.199106, -0.0624327, -0.0616307, -0.0623327, 0.0205, -0.1882, -5.10405, -1.93682, -95.7895, -0.0274782, -0.217769, -0.0417437, -0.0416157, -0.0415619
10522, -5.10405, -1.93682, -95.7895, -0.0274782, -0.217769, -0.0417437, -0.0416157, -0.0415619, 0.0875, 0.3586, -5.11679, -2.03946, -97.2857, -0.0227796, -0.18456, -0.0755869, -0.0755869, -0.0755869
10523, -5.11679, -2.03946, -97.2857, -0.0227796, -0.18456, -0.0755869, -0.0755869, -0.0755869, -0.2177, -0.4396, -5.12958, -2.13958, -99.0353, -0.0308816, -0.229953, -0.0334804, -0.0337035, -0.0337713
10524, -5.12958, -2.13958, -99.0353, -0.0308816, -0.229953, -0.0334804, -0.0337035, -0.0337713, 0.2532, -0.4821, -5.14679, -2.26273, -98.0053, -0.0369217, -0.258689, 0.115712, 0.115756, 0.116005
10525, -5.14679, -2.26273, -98.0053, -0.0369217, -0.258689, 0.115712, 0.115756, 0.116005, 0.3276, 0.116, -5.16419, -2.38693, -93.7337, -0.0309343, -0.226976, 0.165464, 0.165485, 0.165903
10526, -5.16419, -2.38693, -93.7337, -0.0309343, -0.226976, 0.165464, 0.165485, 0.165903, -0.3651, 0.2788, -5.17787, -2.49923, -90.6525, -0.0237236, -0.228734, 0.0287864, 0.0298319, 0.028939
10527, -5.17787, -2.49923, -90.6525, -0.0237236, -0.228734, 0.0287864, 0.0298319, 0.028939, 0.3342, 0.2685, -5.18793, -2.60306, -90.4192, -0.0168398, -0.180658, 0.00896786, 0.0089514, 0.00902738
10528, -5.18793, -2.60306, -90.4192, -0.0168398, -0.180658, 0.00896786, 0.0089514, 0.00902738, -0.4305, -0.4757, -5.19513, -2.70394, -90.0185, -0.0122205, -0.241876, 0.0182547, 0.019014, 0.0190732
10529, -5.19513, -2.70394, -90.0185, -0.0122205, -0.241876, 0.0182547, 0.019014, 0.0190732, 0.1776, -0.3709, -5.20012, -2.8353, -88.244, -0.00749264, -0.27317, 0.117198, 0.117507, 0.118287
10530, -5.20012, -2.8353, -88.244, -0.00749264, -0.27317, 0.117198, 0.117507, 0.118287, 0.056, -0.1807, -5.2019, -2.97629, -84.0715, 0.00118971, -0.288149, 0.163434, 0.164173, 0.165035
10531, -5.2019, -2.97629, -84.0715, 0.00118971, -0.288149, 0.163434, 0.164173, 0.165035, -0.1145, -0.2686, -5.19746, -3.12711, -79.2007, 0.0185954, -0.320393, 0.173816, 0.17557, 0.176642
10532, -5.19746, -3.12711, -79.2007, 0.0185954, -0.320393, 0.173816, 0.17557, 0.176642, 0.4294, -0.3151, -5.18409, -3.28684, -72.8019, 0.0342933, -0.312371, 0.286605, 0.286565, 0.291019
10533, -5.18409, -3.28684, -72.8019, 0.0342933, -0.312371, 0.286605, 0.286565, 0.291019, 0.0809, 0.2967, -5.16362, -3.43515, -65.0289, 0.0451983, -0.274132, 0.229554, 0.231064, 0.231211
10534, -5.16362, -3.43515, -65.0289, 0.0451983, -0.274132, 0.229554, 0.231064, 0.231211, -0.3825, -0.0042, -5.1332, -3.57282, -60.1122, 0.0816001, -0.286024, 0.112644, 0.116605, 0.115276
10535, -5.1332, -3.57282, -60.1122, 0.0816001, -0.286024, 0.112644, 0.116605, 0.115276, 0.0874, 0.0752, -5.08771, -3.7119, -57.5387, 0.0974547, -0.267016, 0.0797103, 0.0812641, 0.0816503
10536, -5.08771, -3.7119, -57.5387, 0.0974547, -0.267016, 0.0797103, 0.0812641, 0.0816503, 0.4833, 0.3635, -5.04296, -3.83006, -55.1718, 0.0735591, -0.195552, 0.0883489, 0.0879522, 0.0886558
10537, -5.04296, -3.83006, -55.1718, 0.0735591, -0.195552, 0.0883489, 0.0879522, 0.0886558, 0.1794, 0.0537, -5.00816, -3.91768, -52.451, 0.0690871, -0.160895, 0.101363, 0.10144, 0.10212
10538, -5.00816, -3.91768, -52.451, 0.0690871, -0.160895, 0.101363, 0.10144, 0.10212, 0.4918, 0.2878, -4.98101, -3.98306, -49.2079, 0.0371346, -0.0993187, 0.126616, 0.125654, 0.126478
10539, -4.98101, -3.98306, -49.2079, 0.0371346, -0.0993187, 0.126616, 0.125654, 0.126478, -0.2203, -0.4408, -4.95696, -4.03398, -45.1854, 0.0713884, -0.117803, 0.153859, 0.154733, 0.155626
10540, -4.95696, -4.03398, -45.1854, 0.0713884, -0.117803, 0.153859, 0.154733, 0.155626, -0.0936, -0.1021, -4.91282, -4.09707, -40.9153, 0.0989512, -0.128285, 0.138449, 0.139172, 0.139509
10541, -4.91282, -4.09707, -40.9153, 0.0989512, -0.128285, 0.138449, 0.139172, 0.139509, 0.4643, 0.0088, -4.86581, -4.1556, -36.2484, 0.0808948, -0.0995983, 0.198503, 0.197776, 0.19915
10542, -4.86581, -4.1556, -36.2484, 0.0808948, -0.0995983, 0.198503, 0.197776, 0.19915, 0.4712, 0.4745, -4.84035, -4.19179, -30.5967, 0.0169338, -0.0442813, 0.183147, 0.182204, 0.182552
10543, -4.84035, -4.19179, -30.5967, 0.0169338, -0.0442813, 0.183147, 0.182204, 0.182552, -0.0283, -0.0435, -4.83679, -4.20834, -25.7782, 0.010135, -0.0296717, 0.154691, 0.154651, 0.154909
10544, -4.83679, -4.20834, -25.7782, 0.010135, -0.0296717, 0.154691, 0.154651, 0.154909, 0.1487, -0.2538, -4.829, -4.22239, -20.8039, 0.0200449, -0.026392, 0.20244, 0.202256, 0.202898
10545, -4.829, -4.22239, -20.8039, 0.0200449, -0.026392, 0.20244, 0.202256, 0.202898, 0.2025, -0.1161, -4.8182, -4.23434, -14.3696, 0.0182441, -0.020002, 0.242992, 0.242747, 0.243244
10546, -4.8182, -4.23434, -14.3696, 0.0182441, -0.020002, 0.242992, 0.242747, 0.243244, -0.2445, 0.1353, -4.80763, -4.24337, -8.55267, 0.0282316, -0.0169138, 0.145691, 0.14586, 0.145656
10547, -4.80763, -4.24337, -8.55267, 0.0282316, -0.0169138, 0.145691, 0.14586, 0.145656, -0.2599, -0.2765, -4.78451, -4.25187, -5.10154, 0.072159, -0.0177756, 0.108089, 0.108375, 0.108485
10548, -4.78451, -4.25187, -5.10154, 0.072159, -0.0177756, 0.108089, 0.108375, 0.108485, 0.3074, 0.1883, -4.7523, -4.25955, -1.99162, 0.0402157, -0.0121814, 0.111974, 0.111831, 0.111975
10549, -4.7523, -4.25955, -1.99162, 0.0402157, -0.0121814, 0.111974, 0.111831, 0.111975, -0.3637, -0.3229, -4.72298, -4.2648, 0.965394, 0.090563, -0.00861909, 0.0904547, 0.0908151, 0.0908611
10550, -4.72298, -4.2648, 0.965394, 0.090563, -0.00861909, 0.0904547, 0.0908151, 0.0908611, -0.0559, -0.1614, -4.67004, -4.26797, 3.52715, 0.120046, -0.003824, 0.0926377, 0.0928214, 0.0930083
10551, -4.67004, -4.26797, 3.52715, 0.120046, -0.003824, 0.0926377, 0.0928214, 0.0930083, -0.0276, 0.4025, -4.61499, -4.26926, 5.07641, 0.0904582, -0.0022779, 0.00268937, 0.00287958, 0.00254046
10552, -4.61499, -4.26926, 5.07641, 0.0904582, -0.0022779, 0.00268937, 0.00287958, 0.00254046, 0.3553, 0.1474, -4.57967, -4.27046, 5.17443, 0.0452667, -0.0031893, 0.022237, 0.0221218, 0.0222149
