         , Xa,Ya, YAWa, Vx, Vy, Vyaw, wR, wL, CTRLA, CTRLB, Xb, Yb, YAWb, Vx, Vy, Vyaw, wR2, wL2
3639, -1.65832, 4.32836, 128.838, -0.0382942, 0.106877, 0.0400514, 0.0398539, 0.0393934, 0.0965, 0.2446, -1.6723, 4.3707, 129.315, -0.021447, 0.0683104, -0.0031291, -0.00311927, -0.00339006
3640, -1.6723, 4.3707, 129.315, -0.021447, 0.0683104, -0.0031291, -0.00311927, -0.00339006, -0.3807, -0.448, -1.69147, 4.41187, 129.23, -0.0648472, 0.108908, 0.00341228, 0.00414486, 0.00423157
3641, -1.69147, 4.41187, 129.23, -0.0648472, 0.108908, 0.00341228, 0.00414486, 0.00423157, -0.1911, 0.3127, -1.728, 4.46905, 128.241, -0.0715986, 0.108569, -0.0863977, -0.0859598, -0.0864705
3642, -1.728, 4.46905, 128.241, -0.0715986, 0.108569, -0.0863977, -0.0859598, -0.0864705, 0.2772, -0.1977, -1.76374, 4.52204, 126.543, -0.0702504, 0.102544, -0.00601409, -0.00603162, -0.00592036
3643, -1.76374, 4.52204, 126.543, -0.0702504, 0.102544, -0.00601409, -0.00603162, -0.00592036, 0.4997, 0.4699, -1.78856, 4.55883, 126.943, -0.0239749, 0.0380548, 0.0201897, 0.0201321, 0.0201392
3644, -1.78856, 4.55883, 126.943, -0.0239749, 0.0380548, 0.0201897, 0.0201321, 0.0201392, 0.2287, -0.2409, -1.79597, 4.5713, 128.575, -0.013857, 0.0226927, 0.103885, 0.103832, 0.103958
3645, -1.79597, 4.5713, 128.575, -0.013857, 0.0226927, 0.103885, 0.103832, 0.103958, -0.2023, 0.0584, -1.80473, 4.58437, 131.184, -0.0215551, 0.0299267, 0.0582453, 0.0583021, 0.0582578
3646, -1.80473, 4.58437, 131.184, -0.0215551, 0.0299267, 0.0582453, 0.0583021, 0.0582578, -0.4895, -0.1572, -1.82414, 4.6086, 131.681, -0.0597176, 0.071097, -0.0231382, -0.0230393, -0.0230938
3647, -1.82414, 4.6086, 131.681, -0.0597176, 0.071097, -0.0231382, -0.0230393, -0.0230938, -0.0727, 0.1792, -1.85611, 4.64629, 130.155, -0.062287, 0.0731836, -0.0791824, -0.0791932, -0.0791807
3648, -1.85611, 4.64629, 130.155, -0.062287, 0.0731836, -0.0791824, -0.0791932, -0.0791807, 0.0167, 0.1946, -1.88446, 4.67967, 127.416, -0.0497722, 0.0588097, -0.108817, -0.10886, -0.108792
3649, -1.88446, 4.67967, 127.416, -0.0497722, 0.0588097, -0.108817, -0.10886, -0.108792, 0.3915, -0.0976, -1.90516, 4.70407, 125.501, -0.0324715, 0.0378271, -0.00848505, -0.00839003, -0.00854104
3650, -1.90516, 4.70407, 125.501, -0.0324715, 0.0378271, -0.00848505, -0.00839003, -0.00854104, -0.0202, 0.3673, -1.91625, 4.71637, 124.904, -0.0119596, 0.0112603, -0.057368, -0.0573852, -0.057284
3651, -1.91625, 4.71637, 124.904, -0.0119596, 0.0112603, -0.057368, -0.0573852, -0.057284, 0.3338, -0.2166, -1.91924, 4.71814, 124.26, -0.00188282, -0.00160878, 0.0368293, 0.0368886, 0.0367901
3652, -1.91924, 4.71814, 124.26, -0.00188282, -0.00160878, 0.0368293, 0.0368886, 0.0367901, 0.1403, 0.1283, -1.9169, 4.71296, 125.819, 0.0126799, -0.0210189, 0.0556811, 0.0557125, 0.0557011
3653, -1.9169, 4.71296, 125.819, 0.0126799, -0.0210189, 0.0556811, 0.0557125, 0.0557011, -0.1419, -0.1896, -1.9126, 4.70549, 127.399, -0.000261856, -0.00259868, 0.0555624, 0.0555552, 0.0555469
3654, -1.9126, 4.70549, 127.399, -0.000261856, -0.00259868, 0.0555624, 0.0555552, 0.0555469, 0.1399, -0.2521, -1.91514, 4.7075, 129.793, -0.00875895, 0.00901188, 0.119677, 0.11968, 0.119673
3655, -1.91514, 4.7075, 129.793, -0.00875895, 0.00901188, 0.119677, 0.11968, 0.119673, -0.3955, 0.2286, -1.92206, 4.71503, 131.906, -0.0187491, 0.020678, 0.00174598, 0.00176697, 0.0017381
3656, -1.92206, 4.71503, 131.906, -0.0187491, 0.020678, 0.00174598, 0.00176697, 0.0017381, -0.1165, 0.4275, -1.92901, 4.72265, 130.065, -0.00462633, 0.00466226, -0.12391, -0.123888, -0.123963
3657, -1.92901, 4.72265, 130.065, -0.00462633, 0.00466226, -0.12391, -0.123888, -0.123963, 0.153, -0.2271, -1.93048, 4.72406, 127.124, -0.0050386, 0.00570992, -0.0563445, -0.0563476, -0.05634
3658, -1.93048, 4.72406, 127.124, -0.0050386, 0.00570992, -0.0563445, -0.0563476, -0.05634, -0.0567, -0.2903, -1.93646, 4.73164, 126.576, -0.0217205, 0.028473, 0.0116711, 0.0116757, 0.011686
3659, -1.93646, 4.73164, 126.576, -0.0217205, 0.028473, 0.0116711, 0.0116757, 0.011686, 0.0065, 0.038, -1.9486, 4.74764, 127.055, -0.0227031, 0.0299713, 0.0138225, 0.0138226, 0.0138226
3660, -1.9486, 4.74764, 127.055, -0.0227031, 0.0299713, 0.0138225, 0.0138226, 0.0138226, -0.3978, 0.1417, -1.9628, 4.76643, 126.155, -0.0357463, 0.0475406, -0.0882992, -0.0883529, -0.0882889
3661, -1.9628, 4.76643, 126.155, -0.0357463, 0.0475406, -0.0882992, -0.0883529, -0.0882889, -0.0235, 0.0829, -1.98082, 4.79063, 123.045, -0.0351882, 0.0479013, -0.115281, -0.115331, -0.115267
3662, -1.98082, 4.79063, 123.045, -0.0351882, 0.0479013, -0.115281, -0.115331, -0.115267, 0.3926, -0.4642, -1.99838, 4.81517, 121.871, -0.035798, 0.0514832, 0.0562122, 0.0562601, 0.0561146
3663, -1.99838, 4.81517, 121.871, -0.035798, 0.0514832, 0.0562122, 0.0562601, 0.0561146, -0.3216, -0.375, -2.02305, 4.85176, 124.351, -0.0672303, 0.100358, 0.0922252, 0.0923376, 0.0923749
3664, -2.02305, 4.85176, 124.351, -0.0672303, 0.100358, 0.0922252, 0.0923376, 0.0923749, 0.2994, -0.3097, -2.06009, 4.90637, 128.211, -0.0763366, 0.110727, 0.190212, 0.190105, 0.190667
3665, -2.06009, 4.90637, 128.211, -0.0763366, 0.110727, 0.190212, 0.190105, 0.190667, 0.0689, 0.1115, -2.09726, 4.95901, 133.717, -0.0705493, 0.0973495, 0.17554, 0.175598, 0.175767
3666, -2.09726, 4.95901, 133.717, -0.0705493, 0.0973495, 0.17554, 0.175598, 0.175767, 0.2874, 0.2945, -2.12559, 4.99872, 138.247, -0.038749, 0.0583433, 0.142722, 0.142448, 0.142611
3667, -2.12559, 4.99872, 138.247, -0.038749, 0.0583433, 0.142722, 0.142448, 0.142611, -0.0102, 0.2302, -2.13959, 5.02128, 141.42, -0.020948, 0.0356305, 0.0741925, 0.0742202, 0.0740621
3668, -2.13959, 5.02128, 141.42, -0.020948, 0.0356305, 0.0741925, 0.0742202, 0.0740621, -0.2702, 0.4825, -2.14632, 5.03464, 141.393, -0.00633509, 0.0184046, -0.0859726, -0.0857431, -0.0862958
3669, -2.14632, 5.03464, 141.393, -0.00633509, 0.0184046, -0.0859726, -0.0857431, -0.0862958, 0.1536, -0.2153, -2.14963, 5.04293, 139.203, -0.00888317, 0.0166934, -0.0355481, -0.0355882, -0.0354567
3670, -2.14963, 5.04293, 139.203, -0.00888317, 0.0166934, -0.0355481, -0.0355882, -0.0354567, -0.4109, 0.1818, -2.15775, 5.05381, 137.302, -0.0251636, 0.0285454, -0.122488, -0.122409, -0.122516
3671, -2.15775, 5.05381, 137.302, -0.0251636, 0.0285454, -0.122488, -0.122409, -0.122516, -0.4215, 0.4704, -2.17108, 5.06845, 131.455, -0.0256286, 0.0279006, -0.28919, -0.289245, -0.289149
3672, -2.17108, 5.06845, 131.455, -0.0256286, 0.0279006, -0.28919, -0.289245, -0.289149, -0.4026, 0.465, -2.18295, 5.08155, 120.991, -0.0212437, 0.0239097, -0.43585, -0.436095, -0.435635
3673, -2.18295, 5.08155, 120.991, -0.0212437, 0.0239097, -0.43585, -0.436095, -0.435635, -0.0527, 0.0829, -2.19258, 5.09297, 108.386, -0.0173992, 0.022319, -0.422923, -0.423138, -0.422745
3674, -2.19258, 5.09297, 108.386, -0.0173992, 0.022319, -0.422923, -0.423138, -0.422745, -0.0044, 0.0576, -2.2001, 5.10308, 97.0483, -0.012811, 0.0182187, -0.368098, -0.368261, -0.367948
3675, -2.2001, 5.10308, 97.0483, -0.012811, 0.0182187, -0.368098, -0.368261, -0.367948, -0.3202, -0.3516, -2.20609, 5.12319, 87.4375, -0.0100755, 0.0716446, -0.302273, -0.302967, -0.302632
3676, -2.20609, 5.12319, 87.4375, -0.0100755, 0.0716446, -0.302273, -0.302967, -0.302632, 0.1, -0.0529, -2.20952, 5.16329, 79.9211, -0.00417888, 0.0788334, -0.221522, -0.221734, -0.22164
3677, -2.20952, 5.16329, 79.9211, -0.00417888, 0.0788334, -0.221522, -0.221734, -0.22164, 0.275, -0.4907, -2.2092, 5.20627, 76.0376, 0.00602686, 0.0950517, -0.0375491, -0.0374212, -0.0383325
3678, -2.2092, 5.20627, 76.0376, 0.00602686, 0.0950517, -0.0375491, -0.0374212, -0.0383325, 0.0723, 0.278, -2.20596, 5.24907, 75.3853, 0.00515017, 0.0704306, -0.0366039, -0.0366645, -0.0364437
3679, -2.20596, 5.24907, 75.3853, 0.00515017, 0.0704306, -0.0366039, -0.0366645, -0.0364437, -0.3526, -0.0973, -2.20111, 5.28853, 73.6389, 0.0171207, 0.0979126, -0.0853757, -0.085882, -0.0855668
3680, -2.20111, 5.28853, 73.6389, 0.0171207, 0.0979126, -0.0853757, -0.085882, -0.0855668, 0.1428, -0.0456, -2.19112, 5.33883, 71.5708, 0.020545, 0.0960026, -0.0471628, -0.0472226, -0.0473272
3681, -2.19112, 5.33883, 71.5708, 0.020545, 0.0960026, -0.0471628, -0.0472226, -0.0473272, -0.0487, 0.0589, -2.18006, 5.38633, 70.2873, 0.0234668, 0.0935048, -0.0509661, -0.051116, -0.0510165
3682, -2.18006, 5.38633, 70.2873, 0.0234668, 0.0935048, -0.0509661, -0.051116, -0.0510165, 0.1871, 0.3145, -2.1706, 5.42462, 68.5549, 0.0123645, 0.0549526, -0.0699972, -0.0699671, -0.0698627
3683, -2.1706, 5.42462, 68.5549, 0.0123645, 0.0549526, -0.0699972, -0.0699671, -0.0698627, -0.1598, -0.0485, -2.16401, 5.45106, 66.3394, 0.017919, 0.0604225, -0.0837578, -0.0839223, -0.0838122
3684, -2.16401, 5.45106, 66.3394, 0.017919, 0.0604225, -0.0837578, -0.0839223, -0.0838122, 0.0439, 0.1601, -2.1553, 5.4791, 63.7697, 0.014306, 0.0463875, -0.0953917, -0.0954446, -0.0953474
3685, -2.1553, 5.4791, 63.7697, 0.014306, 0.0463875, -0.0953917, -0.0954446, -0.0953474, 0.353, 0.4803, -2.1544, 5.48877, 60.8654, -0.0162128, -0.0168494, -0.107291, -0.107221, -0.107168
3686, -2.1544, 5.48877, 60.8654, -0.0162128, -0.0168494, -0.107291, -0.107221, -0.107168, -0.2713, 0.3346, -2.16589, 5.47361, 56.5484, -0.0240438, -0.0333334, -0.205006, -0.205074, -0.20486
3687, -2.16589, 5.47361, 56.5484, -0.0240438, -0.0333334, -0.205006, -0.205074, -0.20486, 0.0613, 0.2196, -2.1818, 5.45153, 50.2005, -0.0401816, -0.0543805, -0.224388, -0.224405, -0.22455
3688, -2.1818, 5.45153, 50.2005, -0.0401816, -0.0543805, -0.224388, -0.224405, -0.22455, 0.24, -0.0759, -2.20526, 5.4213, 44.8893, -0.0553904, -0.0674706, -0.135269, -0.135473, -0.135349
3689, -2.20526, 5.4213, 44.8893, -0.0553904, -0.0674706, -0.135269, -0.135473, -0.135349, -0.2144, -0.0833, -2.23015, 5.39136, 41.384, -0.0403134, -0.0489289, -0.122963, -0.122873, -0.123042
3690, -2.23015, 5.39136, 41.384, -0.0403134, -0.0489289, -0.122963, -0.122873, -0.123042, 0.3053, -0.2687, -2.25027, 5.3681, 39.3454, -0.0408595, -0.0448386, -0.00258676, -0.00290085, -0.00247577
3691, -2.25027, 5.3681, 39.3454, -0.0408595, -0.0448386, -0.00258676, -0.00290085, -0.00247577, 0.3496, 0.4015, -2.28136, 5.33779, 39.7555, -0.0915304, -0.0834125, 0.0123662, 0.012119, 0.0121026
3692, -2.28136, 5.33779, 39.7555, -0.0915304, -0.0834125, 0.0123662, 0.012119, 0.0121026, 0.4297, -0.0233, -2.33633, 5.2889, 41.0613, -0.126535, -0.111189, 0.0909886, 0.091081, 0.0910159
3693, -2.33633, 5.2889, 41.0613, -0.126535, -0.111189, 0.0909886, 0.091081, 0.0910159, 0.1755, -0.4186, -2.39925, 5.2334, 45.263, -0.115992, -0.102955, 0.202895, 0.203208, 0.202787
3694, -2.39925, 5.2334, 45.263, -0.115992, -0.102955, 0.202895, 0.203208, 0.202787, -0.1074, -0.0913, -2.45362, 5.1841, 51.1489, -0.100631, -0.0938144, 0.190422, 0.190725, 0.190454
3695, -2.45362, 5.1841, 51.1489, -0.100631, -0.0938144, 0.190422, 0.190725, 0.190454, 0.4736, 0.4516, -2.51019, 5.12557, 56.1609, -0.136266, -0.156851, 0.161527, 0.163431, 0.163008
3696, -2.51019, 5.12557, 56.1609, -0.136266, -0.156851, 0.161527, 0.163431, 0.163008, 0.0081, -0.0357, -2.57926, 5.04113, 60.5022, -0.133035, -0.170411, 0.142825, 0.143973, 0.143552
3697, -2.57926, 5.04113, 60.5022, -0.133035, -0.170411, 0.142825, 0.143973, 0.143552, -0.1948, 0.4909, -2.64659, 4.9484, 62.7184, -0.135129, -0.198339, -0.00488017, -0.00434589, -0.0027737
3698, -2.64659, 4.9484, 62.7184, -0.135129, -0.198339, -0.00488017, -0.00434589, -0.0027737, 0.31, -0.254, -2.71373, 4.84505, 63.164, -0.133771, -0.214795, 0.0703008, 0.0716864, 0.070486
3699, -2.71373, 4.84505, 63.164, -0.133771, -0.214795, 0.0703008, 0.0716864, 0.070486, 0.0083, -0.3029, -2.77602, 4.74238, 66.2904, -0.115198, -0.195471, 0.138544, 0.139538, 0.138599
3700, -2.77602, 4.74238, 66.2904, -0.115198, -0.195471, 0.138544, 0.139538, 0.138599, -0.0685, 0.4664, -2.8331, 4.63922, 69.0184, -0.115001, -0.222321, 0.0304101, 0.0311776, 0.0321082
3701, -2.8331, 4.63922, 69.0184, -0.115001, -0.222321, 0.0304101, 0.0311776, 0.0321082, -0.1204, 0.3148, -2.89122, 4.5203, 68.2681, -0.116504, -0.248715, -0.0765115, -0.0762182, -0.0757314
3702, -2.89122, 4.5203, 68.2681, -0.116504, -0.248715, -0.0765115, -0.0762182, -0.0757314, -0.3944, -0.3953, -2.94388, 4.40673, 65.8147, -0.0903524, -0.195459, -0.0816848, -0.0816881, -0.0816837
3703, -2.94388, 4.40673, 65.8147, -0.0903524, -0.195459, -0.0816848, -0.0816881, -0.0816837, -0.0474, -0.3419, -2.98351, 4.32103, 64.3495, -0.0708831, -0.153032, -0.0140776, -0.0141204, -0.0140696
3704, -2.98351, 4.32103, 64.3495, -0.0708831, -0.153032, -0.0140776, -0.0141204, -0.0140696, -0.4999, -0.062, -3.0136, 4.25609, 63.29, -0.048129, -0.104186, -0.079306, -0.0792519, -0.0793405
3705, -3.0136, 4.25609, 63.29, -0.048129, -0.104186, -0.079306, -0.0792519, -0.0793405, -0.3701, -0.0729, -3.03274, 4.21435, 60.0874, -0.0284263, -0.0632395, -0.138317, -0.138202, -0.13836
3706, -3.03274, 4.21435, 60.0874, -0.0284263, -0.0632395, -0.138317, -0.138202, -0.13836, 0.4275, 0.3346, -3.05234, 4.17534, 56.3733, -0.0599381, -0.107589, -0.110362, -0.11077, -0.110789
3707, -3.05234, 4.17534, 56.3733, -0.0599381, -0.107589, -0.110362, -0.11077, -0.110789, 0.328, 0.1606, -3.09063, 4.11113, 53.9664, -0.0921191, -0.146918, -0.0571696, -0.0576561, -0.0575717
3708, -3.09063, 4.11113, 53.9664, -0.0921191, -0.146918, -0.0571696, -0.0576561, -0.0575717, -0.4347, 0.4717, -3.1409, 4.03388, 50.5815, -0.103159, -0.153686, -0.205888, -0.20572, -0.206749
3709, -3.1409, 4.03388, 50.5815, -0.103159, -0.153686, -0.205888, -0.20572, -0.206749, -0.4941, 0.3765, -3.19341, 3.95893, 42.2763, -0.106181, -0.143774, -0.367735, -0.366714, -0.369849
3710, -3.19341, 3.95893, 42.2763, -0.106181, -0.143774, -0.367735, -0.366714, -0.369849, 0.0394, -0.4854, -3.24128, 3.89574, 32.9541, -0.0845167, -0.108891, -0.245945, -0.246316, -0.245547
3711, -3.24128, 3.89574, 32.9541, -0.0845167, -0.108891, -0.245945, -0.246316, -0.245547, 0.2283, 0.1439, -3.28776, 3.84353, 27.2615, -0.109839, -0.104846, -0.166857, -0.168013, -0.168255
3712, -3.28776, 3.84353, 27.2615, -0.109839, -0.104846, -0.166857, -0.168013, -0.168255, 0.3237, 0.1139, -3.3542, 3.78965, 23.4714, -0.154499, -0.109777, -0.0964142, -0.0980401, -0.0977468
3713, -3.3542, 3.78965, 23.4714, -0.154499, -0.109777, -0.0964142, -0.0980401, -0.0977468, 0.039, 0.3005, -3.44162, 3.73415, 20.5748, -0.194068, -0.111661, -0.118955, -0.119874, -0.12089
3714, -3.44162, 3.73415, 20.5748, -0.194068, -0.111661, -0.118955, -0.119874, -0.12089, 0.135, 0.044, -3.54467, 3.67961, 17.4044, -0.217724, -0.106179, -0.092954, -0.0942442, -0.0942637
3715, -3.54467, 3.67961, 17.4044, -0.217724, -0.106179, -0.092954, -0.0942442, -0.0942637, 0.4, 0.2096, -3.66563, 3.62619, 15.5029, -0.270956, -0.108875, -0.0385969, -0.0405824, -0.0402461
3716, -3.66563, 3.62619, 15.5029, -0.270956, -0.108875, -0.0385969, -0.0405824, -0.0402461, 0.1317, 0.173, -3.81176, 3.57166, 14.5986, -0.308422, -0.108148, -0.0315646, -0.0328343, -0.032967
3717, -3.81176, 3.57166, 14.5986, -0.308422, -0.108148, -0.0315646, -0.0328343, -0.032967, -0.0031, -0.1847, -3.96615, 3.51984, 14.1458, -0.302398, -0.0977709, 0.00528565, 0.00451567, 0.00477449
3718, -3.96615, 3.51984, 14.1458, -0.302398, -0.0977709, 0.00528565, 0.00451567, 0.00477449, 0.223, -0.4328, -4.11272, 3.47373, 15.967, -0.284516, -0.0876521, 0.13172, 0.131555, 0.131718
3719, -4.11272, 3.47373, 15.967, -0.284516, -0.0876521, 0.13172, 0.131555, 0.131718, 0.3319, 0.1019, -4.25992, 3.42815, 20.6156, -0.312713, -0.0992175, 0.178784, 0.180305, 0.179657
3720, -4.25992, 3.42815, 20.6156, -0.312713, -0.0992175, 0.178784, 0.180305, 0.179657, -0.1943, 0.4485, -4.4226, 3.37376, 24.065, -0.334519, -0.11796, 0.0407238, 0.0416503, 0.042837
3721, -4.4226, 3.37376, 24.065, -0.334519, -0.11796, 0.0407238, 0.0416503, 0.042837, 0.2994, -0.2638, -4.59189, 3.31117, 25.7463, -0.338362, -0.130487, 0.109788, 0.111782, 0.110428
3722, -4.59189, 3.31117, 25.7463, -0.338362, -0.130487, 0.109788, 0.111782, 0.110428, 0.0077, 0.1546, -4.76249, 3.24197, 28.8609, -0.346372, -0.148228, 0.0876742, 0.0894328, 0.0895654
3723, -4.76249, 3.24197, 28.8609, -0.346372, -0.148228, 0.0876742, 0.0894328, 0.0895654, 0.219, -0.4206, -4.93155, 3.16627, 32.4596, -0.326593, -0.152999, 0.183507, 0.186631, 0.183919
3724, -4.93155, 3.16627, 32.4596, -0.326593, -0.152999, 0.183507, 0.186631, 0.183919, -0.1956, -0.3659, -5.08357, 3.092, 38.3069, -0.275526, -0.139927, 0.210033, 0.211991, 0.210374
3725, -5.08357, 3.092, 38.3069, -0.275526, -0.139927, 0.210033, 0.211991, 0.210374, -0.326, -0.293, -5.20686, 3.02697, 43.9019, -0.217015, -0.118735, 0.175598, 0.176366, 0.175693
3726, -5.20686, 3.02697, 43.9019, -0.217015, -0.118735, 0.175598, 0.176366, 0.175693, 0.2026, 0.2123, -5.31226, 2.96253, 48.4324, -0.216098, -0.150914, 0.1426, 0.14561, 0.145001
3727, -5.31226, 2.96253, 48.4324, -0.216098, -0.150914, 0.1426, 0.14561, 0.145001, -0.3016, 0.3204, -5.41808, 2.88157, 50.7285, -0.204197, -0.16848, 0.00419082, 0.00485952, 0.00694502
3728, -5.41808, 2.88157, 50.7285, -0.204197, -0.16848, 0.00419082, 0.00485952, 0.00694502, -0.0424, 0.1659, -5.51941, 2.79198, 49.7185, -0.200054, -0.186719, -0.0605653, -0.0597108, -0.0591437
3729, -5.51941, 2.79198, 49.7185, -0.200054, -0.186719, -0.0605653, -0.0597108, -0.0591437, 0.4157, 0.3376, -5.62685, 2.68656, 48.0931, -0.237594, -0.241942, -0.0448396, -0.044059, -0.0440842
3730, -5.62685, 2.68656, 48.0931, -0.237594, -0.241942, -0.0448396, -0.044059, -0.0440842, -0.2593, 0.1623, -5.74679, 2.56288, 46.0402, -0.237416, -0.246352, -0.110999, -0.111082, -0.111229
3731, -5.74679, 2.56288, 46.0402, -0.237416, -0.246352, -0.110999, -0.111082, -0.111229, 0.4629, 0.4651, -5.87712, 2.42902, 42.6981, -0.291949, -0.294586, -0.110064, -0.111868, -0.112058
3732, -5.87712, 2.42902, 42.6981, -0.291949, -0.294586, -0.110064, -0.111868, -0.112058, 0.2715, -0.0254, -6.03338, 2.27517, 40.4935, -0.326492, -0.313929, -0.0373136, -0.0393681, -0.0388589
3733, -6.03338, 2.27517, 40.4935, -0.326492, -0.313929, -0.0373136, -0.0393681, -0.0388589, -0.3479, 0.2071, -6.19773, 2.12038, 38.5625, -0.328153, -0.302645, -0.119875, -0.120759, -0.122418
3734, -6.19773, 2.12038, 38.5625, -0.328153, -0.302645, -0.119875, -0.120759, -0.122418, -0.0546, 0.0014, -6.36198, 1.9731, 34.7285, -0.33063, -0.286818, -0.132806, -0.134982, -0.135656
3735, -6.36198, 1.9731, 34.7285, -0.33063, -0.286818, -0.132806, -0.134982, -0.135656, -0.4191, 0.374, -6.52898, 1.83412, 29.3893, -0.337059, -0.267659, -0.257462, -0.258446, -0.263577
3736, -6.52898, 1.83412, 29.3893, -0.337059, -0.267659, -0.257462, -0.258446, -0.263577, 0.3153, 0.4449, -6.71219, 1.70077, 21.5427, -0.40612, -0.267193, -0.270503, -0.277736, -0.280807
3737, -6.71219, 1.70077, 21.5427, -0.40612, -0.267193, -0.270503, -0.277736, -0.280807, -0.4035, -0.4909, -6.9094, 1.57895, 14.5338, -0.361692, -0.213321, -0.21398, -0.215852, -0.216916
3738, -6.9094, 1.57895, 14.5338, -0.361692, -0.213321, -0.21398, -0.215852, -0.216916, -0.3082, 0.113, -7.08352, 1.48438, 8.07082, -0.341005, -0.166816, -0.250918, -0.252397, -0.257937
3739, -7.08352, 1.48438, 8.07082, -0.341005, -0.166816, -0.250918, -0.252397, -0.257937, -0.0796, -0.1727, -7.24886, 1.41197, 1.29218, -0.32158, -0.123488, -0.208801, -0.211703, -0.212715
3740, -7.24886, 1.41197, 1.29218, -0.32158, -0.123488, -0.208801, -0.211703, -0.212715, -0.0074, 0.3617, -7.41316, 1.36045, -4.90751, -0.34332, -0.0824812, -0.236763, -0.240381, -0.245171
3741, -7.41316, 1.36045, -4.90751, -0.34332, -0.0824812, -0.236763, -0.240381, -0.245171, 0.1566, -0.1749, -7.5867, 1.3293, -10.7222, -0.342997, -0.0434434, -0.151239, -0.156213, -0.154967
3742, -7.5867, 1.3293, -10.7222, -0.342997, -0.0434434, -0.151239, -0.156213, -0.154967, 0.2152, 0.3311, -7.76607, 1.31854, -14.5976, -0.380843, 0.00156482, -0.132991, -0.138064, -0.139741
3743, -7.76607, 1.31854, -14.5976, -0.380843, 0.00156482, -0.132991, -0.138064, -0.139741, -0.2162, -0.1892, -7.95112, 1.32616, -18.2506, -0.349711, 0.0252627, -0.11998, -0.121903, -0.122795
3744, -7.95112, 1.32616, -18.2506, -0.349711, 0.0252627, -0.11998, -0.121903, -0.122795, 0.4426, 0.2161, -8.13132, 1.34843, -20.8975, -0.383118, 0.0676155, -0.0593379, -0.0646636, -0.0638455
3745, -8.13132, 1.34843, -20.8975, -0.383118, 0.0676155, -0.0593379, -0.0646636, -0.0638455, -0.0589, -0.2189, -8.3212, 1.38805, -21.8486, -0.364704, 0.0851509, -0.0105224, -0.0128161, -0.0122506
3746, -8.3212, 1.38805, -21.8486, -0.364704, 0.0851509, -0.0105224, -0.0128161, -0.0122506, -0.4018, 0.3984, -8.50029, 1.43431, -23.78, -0.354363, 0.100559, -0.148125, -0.148645, -0.152039
3747, -8.50029, 1.43431, -23.78, -0.354363, 0.100559, -0.148125, -0.148645, -0.152039, -0.4745, 0.4649, -8.67473, 1.48876, -30.6209, -0.344369, 0.11912, -0.327886, -0.327711, -0.334772
3748, -8.67473, 1.48876, -30.6209, -0.344369, 0.11912, -0.327886, -0.327711, -0.334772, -0.3139, 0.2999, -8.84239, 1.55426, -41.5675, -0.32421, 0.143673, -0.423566, -0.424167, -0.432303
3749, -8.84239, 1.55426, -41.5675, -0.32421, 0.143673, -0.423566, -0.424167, -0.432303, 0.2338, -0.2536, -8.99751, 1.63367, -52.1695, -0.293298, 0.172312, -0.288351, -0.294034, -0.292433
3750, -8.99751, 1.63367, -52.1695, -0.293298, 0.172312, -0.288351, -0.294034, -0.292433, 0.3011, 0.2837, -9.14092, 1.73454, -59.1609, -0.28437, 0.238195, -0.215919, -0.222639, -0.224409
3751, -9.14092, 1.73454, -59.1609, -0.28437, 0.238195, -0.215919, -0.222639, -0.224409, -0.3126, 0.2367, -9.27513, 1.86118, -66.0302, -0.248761, 0.261118, -0.278455, -0.27984, -0.286935
3752, -9.27513, 1.86118, -66.0302, -0.248761, 0.261118, -0.278455, -0.27984, -0.286935, -0.486, 0.2931, -9.3883, 1.99299, -75.6541, -0.202036, 0.261032, -0.396222, -0.395026, -0.405654
3753, -9.3883, 1.99299, -75.6541, -0.202036, 0.261032, -0.396222, -0.395026, -0.405654, -0.2306, -0.0318, -9.47672, 2.12069, -87.2752, -0.151413, 0.247494, -0.397931, -0.397888, -0.403851
3754, -9.47672, 2.12069, -87.2752, -0.151413, 0.247494, -0.397931, -0.397888, -0.403851, 0.3034, -0.2573, -9.54013, 2.24265, -96.6027, -0.10276, 0.245724, -0.236289, -0.241334, -0.238579
3755, -9.54013, 2.24265, -96.6027, -0.10276, 0.245724, -0.236289, -0.241334, -0.238579, -0.3906, -0.4198, -9.58281, 2.35059, -102.127, -0.0725258, 0.173542, -0.167094, -0.166049, -0.167021
3756, -9.58281, 2.35059, -102.127, -0.0725258, 0.173542, -0.167094, -0.166049, -0.167021, 0.1403, 0.0619, -9.61082, 2.4337, -106.283, -0.0383447, 0.169264, -0.123043, -0.124851, -0.125131
3757, -9.61082, 2.4337, -106.283, -0.0383447, 0.169264, -0.123043, -0.124851, -0.125131, -0.1821, 0.4153, -9.62192, 2.52082, -110.775, -0.00547729, 0.182931, -0.207901, -0.207801, -0.211961
3758, -9.62192, 2.52082, -110.775, -0.00547729, 0.182931, -0.207901, -0.207801, -0.211961, 0.1955, 0.039, -9.61704, 2.61482, -116.469, 0.0247133, 0.192744, -0.168799, -0.170815, -0.170919
3759, -9.61704, 2.61482, -116.469, 0.0247133, 0.192744, -0.168799, -0.170815, -0.170919, 0.4204, -0.1363, -9.59631, 2.71549, -119.454, 0.0564424, 0.207582, -0.0320071, -0.0348833, -0.0329583
